Name,Score
intel core i9-11980hk @ 2.60ghz,22382
intel core i9-12900,33662
intel core i9-12900e,28170
intel core i9-12900f,35888
intel core i9-12900h,27282
intel core i9-12900hk,25649
intel core i9-12900hx,33060
intel core i9-12900k,41198
intel core i9-12900kf,40911
intel core i9-12900ks,43674
intel core i9-12900t,29601
intel core i9-12900te,22887
intel core i9-12950hx,31576
intel core i9-13900,45648
intel core i9-13900e,40476
intel core i9-13900f,49521
intel core i9-13900h,27602
intel core i9-13900hk,27874
intel core i9-13900hx,42986
intel core i9-13900k,58530
intel core i9-13900kf,57763
intel core i9-13900ks,60580
intel core i9-13900t,42718
intel core i9-13900te,21981
intel core i9-13905h,29859
intel core i9-13950hx,41504
intel core i9-13980hx,46333
intel core i9-14900,45293
intel core i9-14900f,47155
intel core i9-14900hx,45196
intel core i9-14900k,58623
intel core i9-14900kf,58359
intel core i9-14900ks,60531
intel core i9-14900t,38668
intel core i9-7900x @ 3.30ghz,20998
intel core i9-7920x @ 2.90ghz,23564
intel core i9-7940x @ 3.10ghz,25611
intel core i9-7960x @ 2.80ghz,28122
intel core i9-7980xe @ 2.60ghz,29742
intel core i9-8950hk @ 2.90ghz,10380
intel core i9-9820x @ 3.30ghz,20433
intel core i9-9880h @ 2.30ghz,13573
intel core i9-9900 @ 3.10ghz,16250
intel core i9-9900b @ 3.10ghz,15893
intel core i9-9900k @ 3.60ghz,18144
intel core i9-9900kf @ 3.60ghz,18080
intel core i9-9900ks @ 4.00ghz,19425
intel core i9-9900t @ 2.10ghz,13280
intel core i9-9900x @ 3.50ghz,21618
intel core i9-9920x @ 3.50ghz,24935
intel core i9-9940x @ 3.30ghz,28124
intel core i9-9960x @ 3.10ghz,29914
intel core i9-9980hk @ 2.40ghz,14011
intel core i9-9980xe @ 3.00ghz,31484
intel core i9-9990xe @ 4.00ghz,30162
intel core m-5y10 @ 0.80ghz,1644
intel core m-5y10a @ 0.80ghz,1905
intel core m-5y10c @ 0.80ghz,1904
intel core m-5y31 @ 0.90ghz,1896
intel core m-5y51 @ 1.10ghz,2030
intel core m-5y70 @ 1.10ghz,1872
intel core m-5y71 @ 1.20ghz,1978
intel core m3-6y30 @ 0.90ghz,2176
intel core m3-7y30 @ 1.00ghz,2422
intel core m3-7y32 @ 1.10ghz,2720
intel core m3-8100y @ 1.10ghz,2753
intel core m5-6y54 @ 1.10ghz,2290
intel core m5-6y57 @ 1.10ghz,2338
intel core m5-7y54 @ 1.20ghz,1475
intel core m7-6y75 @ 1.20ghz,2362
intel core solo t1300 @ 1.66ghz,210
intel core solo t1350 @ 1.86ghz,194
intel core solo t1400 @ 1.83ghz,253
intel core solo u1300 @ 1.06ghz,127
intel core solo u1400 @ 1.20ghz,130
intel core solo u1500 @ 1.33ghz,164
intel core ultra 5 115u,13024
intel core ultra 5 125h,20962
intel core ultra 5 125u,17366
intel core ultra 5 134u,12470
intel core ultra 5 135h,22435
intel core ultra 5 135u,17320
intel core ultra 5 225,31093
intel core ultra 5 225f,31471
intel core ultra 5 225h,28886
intel core ultra 5 225t,21332
intel core ultra 5 225u,18725
intel core ultra 5 226v,18432
intel core ultra 5 228v,17351
intel core ultra 5 235,40137
intel core ultra 5 235h,28777
intel core ultra 5 235t,31710
intel core ultra 5 235u,17599
intel core ultra 5 236v,18691
intel core ultra 5 238v,18113
intel core ultra 5 245,40021
intel core ultra 5 245hx,38825
intel core ultra 5 245k,43497
intel core ultra 5 245kf,43404
intel core ultra 5 245t,32036
intel core ultra 7 155h,24826
intel core ultra 7 155u,16331
intel core ultra 7 164u,12885
intel core ultra 7 165h,26029
intel core ultra 7 165u,16951
intel core ultra 7 255h,30555
intel core ultra 7 255hx,49467
intel core ultra 7 255u,18601
intel core ultra 7 256v,19861
intel core ultra 7 258v,19140
intel core ultra 7 265,49142
intel core ultra 7 265f,48552
intel core ultra 7 265h,34311
intel core ultra 7 265hx,51739
intel core ultra 7 265k,58823
intel core ultra 7 265kf,58795
intel core ultra 7 265t,39921
intel core ultra 7 265u,18409
intel core ultra 7 266v,20550
intel core ultra 7 268v,20049
intel core ultra 9 185h,29394
intel core ultra 9 275hx,56321
intel core ultra 9 285,57041
intel core ultra 9 285h,33936
intel core ultra 9 285hx,61770
intel core ultra 9 285k,67708
intel core ultra 9 285t,37028
intel core ultra 9 288v,19660
intel core2 6320 @ 1.86ghz,849
intel core2 duo e4300 @ 1.80ghz,588
intel core2 duo e4400 @ 2.00ghz,739
intel core2 duo e4500 @ 2.20ghz,745
intel core2 duo e4600 @ 2.40ghz,874
intel core2 duo e4700 @ 2.60ghz,1011
intel core2 duo e6300 @ 1.86ghz,648
intel core2 duo e6320 @ 1.86ghz,728
intel core2 duo e6400 @ 2.13ghz,778
intel core2 duo e6420 @ 2.13ghz,762
intel core2 duo e6540 @ 2.33ghz,808
intel core2 duo e6550 @ 2.33ghz,910
intel core2 duo e6600 @ 2.40ghz,934
intel core2 duo e6700 @ 2.66ghz,975
intel core2 duo e6750 @ 2.66ghz,1023
intel core2 duo e6850 @ 3.00ghz,1158
intel core2 duo e7200 @ 2.53ghz,1002
intel core2 duo e7300 @ 2.66ghz,975
intel core2 duo e7400 @ 2.80ghz,1041
intel core2 duo e7500 @ 2.93ghz,1155
intel core2 duo e7600 @ 3.06ghz,1149
intel core2 duo e8135 @ 2.40ghz,973
intel core2 duo e8135 @ 2.66ghz,1112
intel core2 duo e8200 @ 2.66ghz,1141
intel core2 duo e8235 @ 2.80ghz,1020
intel core2 duo e8290 @ 2.83ghz,1408
intel core2 duo e8300 @ 2.83ghz,1019
intel core2 duo e8335 @ 2.66ghz,1121
intel core2 duo e8335 @ 2.93ghz,1060
intel core2 duo e8400 @ 3.00ghz,1215
intel core2 duo e8435 @ 3.06ghz,1104
intel core2 duo e8500 @ 3.16ghz,1296
intel core2 duo e8600 @ 3.33ghz,1370
intel core2 duo l7100 @ 1.20ghz,467
intel core2 duo l7300 @ 1.40ghz,536
intel core2 duo l7400 @ 1.50ghz,516
intel core2 duo l7500 @ 1.60ghz,663
intel core2 duo l7700 @ 1.80ghz,677
intel core2 duo l7800 @ 2.00ghz,680
intel core2 duo l9300 @ 1.60ghz,690
intel core2 duo l9600 @ 2.13ghz,788
intel core2 duo p7350 @ 2.00ghz,727
intel core2 duo p7370 @ 2.00ghz,790
intel core2 duo p7450 @ 2.13ghz,802
intel core2 duo p7550 @ 2.26ghz,836
intel core2 duo p7570 @ 2.26ghz,870
intel core2 duo p8400 @ 2.26ghz,865
intel core2 duo p8600 @ 2.40ghz,859
intel core2 duo p8700 @ 2.53ghz,956
intel core2 duo p8800 @ 2.66ghz,937
intel core2 duo p9300 @ 2.26ghz,983
intel core2 duo p9500 @ 2.53ghz,993
intel core2 duo p9600 @ 2.53ghz,1040
intel core2 duo p9600 @ 2.66ghz,1093
intel core2 duo p9700 @ 2.80ghz,1178
intel core2 duo sl9400 @ 1.86ghz,753
intel core2 duo sp9400 @ 2.40ghz,878
intel core2 duo su9400 @ 1.40ghz,521
intel core2 duo t5200 @ 1.60ghz,470
intel core2 duo t5250 @ 1.50ghz,556
intel core2 duo t5270 @ 1.40ghz,427
intel core2 duo t5300 @ 1.73ghz,530
intel core2 duo t5450 @ 1.66ghz,584
intel core2 duo t5470 @ 1.60ghz,590
intel core2 duo t5500 @ 1.66ghz,572
intel core2 duo t5550 @ 1.83ghz,634
intel core2 duo t5600 @ 1.83ghz,675
intel core2 duo t5670 @ 1.80ghz,620
intel core2 duo t5750 @ 2.00ghz,710
intel core2 duo t5800 @ 2.00ghz,637
intel core2 duo t5850 @ 2.16ghz,721
intel core2 duo t5870 @ 2.00ghz,705
intel core2 duo t5900 @ 2.20ghz,677
intel core2 duo t6400 @ 2.00ghz,733
intel core2 duo t6500 @ 2.10ghz,738
intel core2 duo t6570 @ 2.10ghz,774
intel core2 duo t6600 @ 2.20ghz,797
intel core2 duo t6670 @ 2.20ghz,839
intel core2 duo t7100 @ 1.80ghz,607
intel core2 duo t7200 @ 2.00ghz,735
intel core2 duo t7250 @ 2.00ghz,694
intel core2 duo t7300 @ 2.00ghz,693
intel core2 duo t7400 @ 2.16ghz,759
intel core2 duo t7500 @ 2.20ghz,826
intel core2 duo t7600 @ 2.33ghz,800
intel core2 duo t7700 @ 2.40ghz,946
intel core2 duo t7800 @ 2.60ghz,897
intel core2 duo t8100 @ 2.10ghz,786
intel core2 duo t8300 @ 2.40ghz,902
intel core2 duo t9300 @ 2.50ghz,984
intel core2 duo t9400 @ 2.53ghz,1003
intel core2 duo t9500 @ 2.60ghz,1041
intel core2 duo t9550 @ 2.66ghz,989
intel core2 duo t9600 @ 2.80ghz,1080
intel core2 duo t9800 @ 2.93ghz,1193
intel core2 duo t9900 @ 3.06ghz,1207
intel core2 duo u7300 @ 1.30ghz,537
intel core2 duo u7500 @ 1.06ghz,408
intel core2 duo u7600 @ 1.20ghz,347
intel core2 duo u7700 @ 1.33ghz,420
intel core2 duo u9300 @ 1.20ghz,447
intel core2 duo u9600 @ 1.60ghz,587
intel core2 extreme q6800 @ 2.93ghz,2145
intel core2 extreme q6850 @ 3.00ghz,2242
intel core2 extreme q9200 @ 2.40ghz,2011
intel core2 extreme q9300 @ 2.53ghz,2013
intel core2 extreme x6800 @ 2.93ghz,1118
intel core2 extreme x7800 @ 2.60ghz,1138
intel core2 extreme x7900 @ 2.80ghz,1104
intel core2 extreme x9000 @ 2.80ghz,1099
intel core2 extreme x9100 @ 3.06ghz,1181
intel core2 extreme x9650 @ 3.00ghz,2426
intel core2 extreme x9750 @ 3.16ghz,2348
intel core2 extreme x9770 @ 3.20ghz,2689
intel core2 extreme x9775 @ 3.20ghz,2780
intel core2 quad q6600 @ 2.40ghz,1837
intel core2 quad q6700 @ 2.66ghz,2093
intel core2 quad q8200 @ 2.33ghz,1801
intel core2 quad q8300 @ 2.50ghz,1913
intel core2 quad q8400 @ 2.66ghz,2073
intel core2 quad q9000 @ 2.00ghz,1591
intel core2 quad q9100 @ 2.26ghz,1806
intel core2 quad q9300 @ 2.50ghz,2006
intel core2 quad q9400 @ 2.66ghz,2158
intel core2 quad q9450 @ 2.66ghz,2203
intel core2 quad q9500 @ 2.83ghz,2251
intel core2 quad q9505 @ 2.83ghz,2171
intel core2 quad q9550 @ 2.83ghz,2356
intel core2 quad q9650 @ 3.00ghz,2497
intel core2 solo u2100 @ 1.06ghz,233
intel core2 solo u3500 @ 1.40ghz,272
intel coret i5-1350p,19429
intel coretm ultra 5 115u,12771
intel i3-1110g4,3716
intel i7-1165g7,8956
intel n100,5385
intel n150,5474
intel n200,4731
intel n250,4858
intel n50,2608
intel n95,5327
intel n97,5925
intel pentium 1403 @ 2.60ghz,1851
intel pentium 1403 v2 @ 2.60ghz,2284
intel pentium 2020m @ 2.40ghz,1405
intel pentium 2030m @ 2.50ghz,1389
intel pentium 2117u @ 1.80ghz,1024
intel pentium 2127u @ 1.90ghz,1076
intel pentium 2129y @ 1.10ghz,587
intel pentium 3550m @ 2.30ghz,1282
intel pentium 3556u @ 1.70ghz,1068
intel pentium 3558u @ 1.70ghz,1051
intel pentium 3560m @ 2.40ghz,1345
intel pentium 3560y @ 1.20ghz,887
intel pentium 3805u @ 1.90ghz,1194
intel pentium 3825u @ 1.90ghz,1402
intel pentium 4 1.50ghz,86
intel pentium 4 1.60ghz,84
intel pentium 4 1.70ghz,86
intel pentium 4 1.80ghz,115
intel pentium 4 1.90ghz,104
intel pentium 4 1300mhz,77
intel pentium 4 1400mhz,83
intel pentium 4 1500mhz,81
intel pentium 4 1700mhz,100
intel pentium 4 1800mhz,114
intel pentium 4 2.00ghz,133
intel pentium 4 2.20ghz,157
intel pentium 4 2.26ghz,151
intel pentium 4 2.40ghz,131
intel pentium 4 2.50ghz,160
intel pentium 4 2.53ghz,162
intel pentium 4 2.60ghz,215
intel pentium 4 2.66ghz,157
intel pentium 4 2.80ghz,237
intel pentium 4 2.93ghz,150
intel pentium 4 3.00ghz,309
intel pentium 4 3.06ghz,264
intel pentium 4 3.20ghz,328
intel pentium 4 3.40ghz,298
intel pentium 4 3.46ghz,295
intel pentium 4 3.60ghz,315
intel pentium 4 3.73ghz,385
intel pentium 4 3.80ghz,356
intel pentium 4 3.83ghz,154
intel pentium 4 mobile 1.60ghz,116
intel pentium 4 mobile 1.80ghz,114
intel pentium 4 mobile 1.90ghz,136
intel pentium 4 mobile 2.00ghz,132
intel pentium 4405u @ 2.10ghz,2119
intel pentium 4405y @ 1.50ghz,1526
intel pentium 4410y @ 1.50ghz,1435
intel pentium 4415u @ 2.30ghz,2251
intel pentium 4415y @ 1.60ghz,1574
intel pentium 4417u @ 2.30ghz,2253
intel pentium 4425y @ 1.70ghz,1697
intel pentium 5405u @ 2.30ghz,2239
intel pentium 6405u @ 2.40ghz,2360
intel pentium 6805 @ 1.10ghz,4424
intel pentium 957 @ 1.20ghz,622
intel pentium 967 @ 1.30ghz,643
intel pentium 987 @ 1.50ghz,701
intel pentium 997 @ 1.60ghz,809
intel pentium a1018 @ 2.10ghz,1188
intel pentium a1020 @ 2.41ghz,1249
intel pentium b940 @ 2.00ghz,879
intel pentium b950 @ 2.10ghz,1018
intel pentium b960 @ 2.20ghz,1016
intel pentium b970 @ 2.30ghz,1090
intel pentium b980 @ 2.40ghz,1101
intel pentium d 3.40ghz,782
intel pentium d 805 @ 2.66ghz,374
intel pentium d 830 @ 3.00ghz,579
intel pentium d 915 @ 2.80ghz,468
intel pentium d 940 @ 3.20ghz,585
intel pentium d 950 @ 3.40ghz,683
intel pentium d 960 @ 3.60ghz,818
intel pentium d1508 @ 2.20ghz,3240
intel pentium dual t2390 @ 1.86ghz,745
intel pentium e2140 @ 1.60ghz,532
intel pentium e2160 @ 1.80ghz,663
intel pentium e2180 @ 2.00ghz,679
intel pentium e2200 @ 2.20ghz,735
intel pentium e2210 @ 2.20ghz,702
intel pentium e2220 @ 2.40ghz,855
intel pentium e5200 @ 2.50ghz,932
intel pentium e5300 @ 2.60ghz,931
intel pentium e5400 @ 2.70ghz,1005
intel pentium e5500 @ 2.80ghz,1057
intel pentium e5700 @ 3.00ghz,1089
intel pentium e5800 @ 3.20ghz,1181
intel pentium e6300 @ 2.80ghz,1032
intel pentium e6500 @ 2.93ghz,1175
intel pentium e6600 @ 3.06ghz,1182
intel pentium e6700 @ 3.20ghz,1215
intel pentium e6800 @ 3.33ghz,1155
intel pentium extreme edition 955 @ 3.46ghz,469
intel pentium extreme edition 965 @ 3.73ghz,987
intel pentium g2010 @ 2.80ghz,1611
intel pentium g2020 @ 2.90ghz,1702
intel pentium g2020t @ 2.50ghz,1430
intel pentium g2030 @ 3.00ghz,1766
intel pentium g2030t @ 2.60ghz,1597
intel pentium g2100t @ 2.60ghz,1691
intel pentium g2120 @ 3.10ghz,1896
intel pentium g2120t @ 2.70ghz,1613
intel pentium g2130 @ 3.20ghz,1906
intel pentium g2140 @ 3.30ghz,2092
intel pentium g3220 @ 3.00ghz,1882
intel pentium g3220t @ 2.60ghz,1637
intel pentium g3240 @ 3.10ghz,1954
intel pentium g3240t @ 2.70ghz,1674
intel pentium g3250 @ 3.20ghz,2019
intel pentium g3250t @ 2.80ghz,1813
intel pentium g3258 @ 3.20ghz,2060
intel pentium g3260 @ 3.30ghz,2110
intel pentium g3260t @ 2.90ghz,1856
intel pentium g3320te @ 2.30ghz,1570
intel pentium g3420 @ 3.20ghz,2020
intel pentium g3420t @ 2.70ghz,1912
intel pentium g3430 @ 3.30ghz,2127
intel pentium g3440 @ 3.30ghz,2202
intel pentium g3440t @ 2.80ghz,2107
intel pentium g3450 @ 3.40ghz,2182
intel pentium g3450t @ 2.90ghz,1904
intel pentium g3460 @ 3.50ghz,2285
intel pentium g3460t @ 3.00ghz,2036
intel pentium g3470 @ 3.60ghz,2428
intel pentium g4400 @ 3.30ghz,2554
intel pentium g4400t @ 2.90ghz,2321
intel pentium g4400te @ 2.40ghz,2190
intel pentium g4500 @ 3.50ghz,2796
intel pentium g4500t @ 3.00ghz,2399
intel pentium g4520 @ 3.60ghz,2670
intel pentium g4560 @ 3.50ghz,3538
intel pentium g4560t @ 2.90ghz,2972
intel pentium g4600 @ 3.60ghz,3613
intel pentium g4600t @ 3.00ghz,3062
intel pentium g4620 @ 3.70ghz,3761
intel pentium g620 @ 2.60ghz,1227
intel pentium g620t @ 2.20ghz,896
intel pentium g630 @ 2.70ghz,1349
intel pentium g630t @ 2.30ghz,1032
intel pentium g640 @ 2.80ghz,1368
intel pentium g640t @ 2.40ghz,1139
intel pentium g645 @ 2.90ghz,1441
intel pentium g645t @ 2.50ghz,1238
intel pentium g6950 @ 2.80ghz,1252
intel pentium g6951 @ 2.80ghz,1383
intel pentium g6960 @ 2.93ghz,1433
intel pentium g840 @ 2.80ghz,1345
intel pentium g850 @ 2.90ghz,1480
intel pentium g860 @ 3.00ghz,1493
intel pentium g870 @ 3.10ghz,1546
intel pentium gold 6500y @ 1.10ghz,3032
intel pentium gold 7505 @ 2.00ghz,5190
intel pentium gold 8500,5652
intel pentium gold 8505,9198
intel pentium gold g5400 @ 3.70ghz,3744
intel pentium gold g5400t @ 3.10ghz,3144
intel pentium gold g5420 @ 3.80ghz,3712
intel pentium gold g5420t @ 3.20ghz,3400
intel pentium gold g5500 @ 3.80ghz,3839
intel pentium gold g5500t @ 3.20ghz,3311
intel pentium gold g5600 @ 3.90ghz,3844
intel pentium gold g5600f @ 3.90ghz,4060
intel pentium gold g5600t @ 3.30ghz,3496
intel pentium gold g5620 @ 4.00ghz,4251
intel pentium gold g6400 @ 4.00ghz,4115
intel pentium gold g6400e @ 3.80ghz,3908
intel pentium gold g6400t @ 3.40ghz,3544
intel pentium gold g6405 @ 4.10ghz,3789
intel pentium gold g6405t @ 3.50ghz,3095
intel pentium gold g6500 @ 4.10ghz,4163
intel pentium gold g6500t @ 3.50ghz,3874
intel pentium gold g6505 @ 4.20ghz,4371
intel pentium gold g6505t @ 3.60ghz,3698
intel pentium gold g6600 @ 4.20ghz,4223
intel pentium gold g6605 @ 4.30ghz,4488
intel pentium gold g7400,6705
intel pentium gold g7400e,6134
intel pentium gold g7400t,5259
intel pentium iii 1400 @ 1400mhz,193
intel pentium iii 1400s @ 1400mhz,194
intel pentium iii mobile 1066mhz,160
intel pentium iii mobile 1133mhz,164
intel pentium iii mobile 1200mhz,156
intel pentium iii mobile 800mhz,119
intel pentium iii mobile 866mhz,99
intel pentium j2850 @ 2.41ghz,1016
intel pentium j2900 @ 2.41ghz,1247
intel pentium j3710 @ 1.60ghz,1421
intel pentium j4205 @ 1.50ghz,2314
intel pentium j6426 @ 2.00ghz,4029
intel pentium m 1.10ghz,184
intel pentium m 1.20ghz,199
intel pentium m 1.30ghz,196
intel pentium m 1.40ghz,225
intel pentium m 1.50ghz,240
intel pentium m 1.60ghz,194
intel pentium m 1.70ghz,239
intel pentium m 1.73ghz,205
intel pentium m 1.80ghz,280
intel pentium m 1.86ghz,222
intel pentium m 1000mhz,156
intel pentium m 1200mhz,155
intel pentium m 1300mhz,197
intel pentium m 1400mhz,208
intel pentium m 1500mhz,188
intel pentium m 1600mhz,193
intel pentium m 1700mhz,237
intel pentium m 2.00ghz,270
intel pentium m 2.10ghz,292
intel pentium m 2.13ghz,234
intel pentium m 2.26ghz,227
intel pentium m 900mhz,141
intel pentium n3510 @ 1.99ghz,878
intel pentium n3520 @ 2.16ghz,1141
intel pentium n3530 @ 2.16ghz,1166
intel pentium n3540 @ 2.16ghz,1205
intel pentium n3700 @ 1.60ghz,1251
intel pentium n3710 @ 1.60ghz,1384
intel pentium n4200 @ 1.10ghz,2160
intel pentium n6415 @ 1.20ghz,2713
intel pentium p6000 @ 1.87ghz,823
intel pentium p6100 @ 2.00ghz,885
intel pentium p6200 @ 2.13ghz,932
intel pentium p6300 @ 2.27ghz,834
intel pentium silver a1030 @ 2.00ghz,1380
intel pentium silver j5005 @ 1.50ghz,3130
intel pentium silver j5040 @ 2.00ghz,3263
intel pentium silver n5000 @ 1.10ghz,2601
intel pentium silver n5020 @ 1.10ghz,3404
intel pentium silver n5030 @ 1.10ghz,2539
intel pentium silver n6000 @ 1.10ghz,2990
intel pentium silver n6005 @ 2.00ghz,5305
intel pentium su2700 @ 1.30ghz,253
intel pentium su4100 @ 1.30ghz,501
intel pentium t2060 @ 1.60ghz,330
intel pentium t2080 @ 1.73ghz,341
intel pentium t2130 @ 1.86ghz,382
intel pentium t2310 @ 1.46ghz,538
intel pentium t2330 @ 1.60ghz,545
intel pentium t2370 @ 1.73ghz,558
intel pentium t2390 @ 1.86ghz,540
intel pentium t2410 @ 2.00ghz,566
intel pentium t3200 @ 2.00ghz,641
intel pentium t3400 @ 2.16ghz,669
intel pentium t4200 @ 2.00ghz,724
intel pentium t4300 @ 2.10ghz,776
intel pentium t4400 @ 2.20ghz,784
intel pentium t4500 @ 2.30ghz,841
intel pentium u5400 @ 1.20ghz,552
intel pentium u5600 @ 1.33ghz,624
intel t1400 @ 1.73ghz,548
intel t1500 @ 1.86ghz,548
intel t2050 @ 2.00ghz,516
intel u300,8434
intel u300e,8142
intel u300l,7692
intel u4100 @ 1.30ghz,610
intel ultra 5 115u,12381
intel xeon 2.00ghz,152
intel xeon 2.20ghz,164
intel xeon 2.40ghz,180
intel xeon 2.80ghz,260
intel xeon 3.00ghz,425
intel xeon 3.20ghz,478
intel xeon 3.40ghz,389
intel xeon 3.60ghz,403
intel xeon 3.73ghz,929
intel xeon 3.80ghz,393
intel xeon 3040 @ 1.86ghz,790
intel xeon 3050 @ 2.13ghz,818
intel xeon 3060 @ 2.40ghz,983
intel xeon 3065 @ 2.33ghz,867
intel xeon 3070 @ 2.66ghz,1025
intel xeon 3075 @ 2.66ghz,1112
intel xeon 3085 @ 3.00ghz,1070
intel xeon 5110 @ 1.60ghz,405
intel xeon 5120 @ 1.86ghz,763
intel xeon 5130 @ 2.00ghz,795
intel xeon 5133 @ 2.20ghz,887
intel xeon 5140 @ 2.33ghz,857
intel xeon 5148 @ 2.33ghz,912
intel xeon 5150 @ 2.66ghz,880
intel xeon 5160 @ 3.00ghz,963
intel xeon 6315p,11179
intel xeon 6325p,16045
intel xeon 6333p,18751
intel xeon 6337p,19257
intel xeon 6353p,27662
intel xeon 6369p,27283
intel xeon 6507p,31233
intel xeon 6517p,49572
intel xeon 6521p,57970
intel xeon 6740e,76167
intel xeon 6741p,100660
intel xeon 6747p,100964
intel xeon @ 2.00ghz,7363
intel xeon @ 2.20ghz,1324
intel xeon bronze 3104 @ 1.70ghz,4392
intel xeon bronze 3106 @ 1.70ghz,5789
intel xeon bronze 3204 @ 1.90ghz,4778
intel xeon bronze 3408u,9969
intel xeon bronze 3508u,11248
intel xeon d-1518 @ 2.20ghz,4562
intel xeon d-1520 @ 2.20ghz,4917
intel xeon d-1521 @ 2.40ghz,5699
intel xeon d-1527 @ 2.20ghz,5213
intel xeon d-1528 @ 1.90ghz,6823
intel xeon d-1531 @ 2.20ghz,7592
intel xeon d-1537 @ 1.70ghz,7444
intel xeon d-1539 @ 1.60ghz,7572
intel xeon d-1540 @ 2.00ghz,10037
intel xeon d-1541 @ 2.10ghz,9980
intel xeon d-1548 @ 2.00ghz,9075
intel xeon d-1557 @ 1.50ghz,9285
intel xeon d-1559 @ 1.50ghz,8015
intel xeon d-1567 @ 2.10ghz,10447
intel xeon d-1577 @ 1.30ghz,11645
intel xeon d-1581 @ 1.80ghz,13173
intel xeon d-1587 @ 1.70ghz,13352
intel xeon d-1602 @ 2.50ghz,2459
intel xeon d-1622 @ 2.60ghz,6205
intel xeon d-1715ter @ 2.40ghz,9104
intel xeon d-1718t @ 2.60ghz,9674
intel xeon d-1726 @ 2.90ghz,15511
intel xeon d-1732te @ 1.90ghz,14254
intel xeon d-1733nt @ 2.00ghz,14849
intel xeon d-1736nt @ 2.70ghz,17826
intel xeon d-1746ter @ 2.00ghz,15660
intel xeon d-1747nte @ 2.50ghz,20279
intel xeon d-1813nt @ 2.20ghz,7732
intel xeon d-1823nt @ 2.80ghz,13673
intel xeon d-2123it @ 2.20ghz,6697
intel xeon d-2141i @ 2.20ghz,12117
intel xeon d-2143it @ 2.20ghz,12207
intel xeon d-2146nt @ 2.30ghz,11736
intel xeon d-2166nt @ 2.00ghz,15105
intel xeon d-2183it @ 2.20ghz,19377
intel xeon d-2187nt @ 2.00ghz,18070
intel xeon d-2712t @ 1.90ghz,7990
intel xeon d-2733nt @ 2.10ghz,16206
intel xeon d-2752ter @ 1.80ghz,19102
intel xeon d-2753nt @ 2.00ghz,20626
intel xeon d-2766nt @ 2.00ghz,24013
intel xeon d-2775te @ 2.00ghz,27299
intel xeon d-2795nt @ 2.00ghz,28463
intel xeon d-2796te @ 2.00ghz,26342
intel xeon d-2799 @ 2.40ghz,33792
intel xeon e e-2414,11929
intel xeon e e-2434,15188
intel xeon e e-2486,23605
intel xeon e-2104g @ 3.20ghz,5877
intel xeon e-2124 @ 3.30ghz,6908
intel xeon e-2124g @ 3.40ghz,7294
intel xeon e-2126g @ 3.30ghz,10365
intel xeon e-2134 @ 3.50ghz,9338
intel xeon e-2136 @ 3.30ghz,13321
intel xeon e-2144g @ 3.60ghz,9397
intel xeon e-2146g @ 3.50ghz,13234
intel xeon e-2174g @ 3.80ghz,9622
intel xeon e-2176g @ 3.70ghz,13580
intel xeon e-2176m @ 2.70ghz,10857
intel xeon e-2186g @ 3.80ghz,13741
intel xeon e-2186m @ 2.90ghz,11375
intel xeon e-2224 @ 3.40ghz,7274
intel xeon e-2224g @ 3.50ghz,7552
intel xeon e-2226g @ 3.40ghz,11149
intel xeon e-2226ge @ 3.40ghz,9090
intel xeon e-2234 @ 3.60ghz,9473
intel xeon e-2236 @ 3.40ghz,13922
intel xeon e-2244g @ 3.80ghz,9666
intel xeon e-2246g @ 3.60ghz,13863
intel xeon e-2254ml @ 1.70ghz,6333
intel xeon e-2274g @ 4.00ghz,9764
intel xeon e-2276g @ 3.80ghz,14034
intel xeon e-2276m @ 2.80ghz,11650
intel xeon e-2276me @ 2.80ghz,8167
intel xeon e-2276ml @ 2.00ghz,6353
intel xeon e-2278g @ 3.40ghz,16964
intel xeon e-2278ge @ 3.30ghz,15765
intel xeon e-2278gel @ 2.00ghz,12024
intel xeon e-2286g @ 4.00ghz,14019
intel xeon e-2286m @ 2.40ghz,15156
intel xeon e-2288g @ 3.70ghz,17457
intel xeon e-2314 @ 2.80ghz,7750
intel xeon e-2324g @ 3.10ghz,10198
intel xeon e-2334 @ 3.40ghz,12674
intel xeon e-2336 @ 2.90ghz,16136
intel xeon e-2356g @ 3.20ghz,18459
intel xeon e-2374g @ 3.70ghz,13726
intel xeon e-2378 @ 2.60ghz,17332
intel xeon e-2378g @ 2.80ghz,21153
intel xeon e-2386g @ 3.50ghz,19506
intel xeon e-2388g @ 3.20ghz,23543
intel xeon e-2436,21708
intel xeon e-2456,20507
intel xeon e-2468,26224
intel xeon e-2478,27370
intel xeon e-2488,32045
intel xeon e3-1205 v6 @ 3.00ghz,5682
intel xeon e3-1220 @ 3.10ghz,3910
intel xeon e3-1220 v2 @ 3.10ghz,4676
intel xeon e3-1220 v3 @ 3.10ghz,5176
intel xeon e3-1220 v5 @ 3.00ghz,5752
intel xeon e3-1220 v6 @ 3.00ghz,5593
intel xeon e3-1220l @ 2.20ghz,2263
intel xeon e3-1220l v2 @ 2.30ghz,2397
intel xeon e3-1220l v3 @ 1.10ghz,1407
intel xeon e3-1225 @ 3.10ghz,3903
intel xeon e3-1225 v2 @ 3.20ghz,4715
intel xeon e3-1225 v3 @ 3.20ghz,5328
intel xeon e3-1225 v5 @ 3.30ghz,5951
intel xeon e3-1225 v6 @ 3.30ghz,5647
intel xeon e3-1226 v3 @ 3.30ghz,5540
